loan_amnt,term,int_rate,home_ownership,annual_inc,verification_status,repay_fail
12800.0,36 months,18.67,RENT,80000.0,Source Verified,0
10000.0,36 months,11.14,RENT,32580.0,Not Verified,0
8000.0,60 months,15.2,RENT,60000.0,Not Verified,0
8000.0,36 months,15.62,MORTGAGE,37700.0,Not Verified,0
4400.0,36 months,5.99,MORTGAGE,63000.0,Not Verified,0
6000.0,36 months,10.71,MORTGAGE,32388.0,Not Verified,0
9250.0,36 months,12.53,RENT,13000.0,Not Verified,1
6250.0,60 months,10.36,MORTGAGE,52000.0,Source Verified,1
12500.0,60 months,13.49,RENT,66000.0,Verified,1
3000.0,36 months,7.9,MORTGAGE,96000.0,Source Verified,0
2000.0,60 months,16.45,RENT,45000.0,Not Verified,0
24000.0,60 months,9.99,MORTGAGE,97000.0,Verified,0
15000.0,60 months,19.74,MORTGAGE,38400.0,Verified,0
3650.0,60 months,17.58,RENT,29000.0,Source Verified,0
12000.0,36 months,5.79,MORTGAGE,185000.0,Verified,0
25000.0,36 months,14.74,MORTGAGE,120000.0,Verified,0
14400.0,60 months,17.93,RENT,120000.0,Source Verified,0
15000.0,60 months,19.29,MORTGAGE,65000.0,Source Verified,1
5500.0,36 months,14.61,MORTGAGE,78792.0,Not Verified,0
20000.0,60 months,20.3,MORTGAGE,51750.0,Verified,0
15000.0,36 months,11.11,RENT,33600.0,Not Verified,0
10000.0,36 months,6.17,MORTGAGE,72000.0,Verified,0
25000.0,36 months,15.2,OWN,200000.0,Verified,0
18000.0,36 months,8.9,RENT,75000.0,Source Verified,0
14000.0,36 months,13.49,RENT,72500.0,Source Verified,0
12000.0,60 months,9.62,MORTGAGE,80000.0,Source Verified,1
3500.0,36 months,10.65,MORTGAGE,175000.0,Verified,1
15200.0,36 months,12.21,MORTGAGE,120000.0,Verified,0
12725.0,60 months,10.99,OWN,90000.0,Not Verified,0
10500.0,60 months,15.33,MORTGAGE,45000.0,Not Verified,0
12500.0,36 months,11.49,RENT,60000.0,Source Verified,0
10250.0,36 months,14.38,RENT,72000.0,Not Verified,0
24000.0,36 months,11.72,MORTGAGE,140000.0,Not Verified,1
15000.0,36 months,10.25,RENT,37000.0,Not Verified,0
5000.0,36 months,17.39,RENT,70000.0,Not Verified,0
2000.0,60 months,10.38,RENT,29748.0,Not Verified,0
12000.0,36 months,13.23,RENT,45600.0,Source Verified,0
10000.0,36 months,14.79,MORTGAGE,70000.0,Source Verified,0
5600.0,36 months,13.23,RENT,39000.0,Source Verified,1
12000.0,60 months,16.32,RENT,63000.0,Not Verified,1
13650.0,36 months,12.42,RENT,66000.0,Verified,0
8000.0,36 months,8.59,RENT,62046.0,Not Verified,0
19750.0,60 months,10.36,MORTGAGE,58000.0,Verified,0
8000.0,36 months,12.53,RENT,70000.0,Not Verified,0
10400.0,36 months,8.9,MORTGAGE,67000.0,Verified,0
4000.0,36 months,10.95,RENT,34000.0,Verified,0
15000.0,36 months,9.99,MORTGAGE,76960.0,Source Verified,0
20000.0,60 months,9.62,MORTGAGE,56100.0,Verified,0
8000.0,36 months,12.53,OWN,39996.0,Not Verified,0
28000.0,36 months,7.49,MORTGAGE,200000.0,Verified,0
6000.0,36 months,12.84,RENT,31500.0,Source Verified,1
10000.0,36 months,5.79,RENT,35000.0,Not Verified,0
2500.0,36 months,12.68,RENT,20640.0,Verified,0
1425.0,36 months,10.37,MORTGAGE,39750.0,Source Verified,0
9500.0,60 months,16.32,MORTGAGE,91362.0,Verified,0
4000.0,36 months,7.4,RENT,50000.0,Not Verified,0
12000.0,36 months,6.62,MORTGAGE,56000.0,Not Verified,0
10000.0,36 months,16.07,RENT,45000.0,Not Verified,0
10000.0,60 months,13.49,RENT,50000.0,Not Verified,0
30000.0,60 months,20.89,MORTGAGE,100000.0,Verified,1
9000.0,36 months,6.17,RENT,60000.0,Source Verified,0
16000.0,36 months,6.62,MORTGAGE,97000.0,Source Verified,0
9450.0,36 months,10.83,RENT,70000.0,Not Verified,0
1025.0,36 months,11.34,RENT,12000.0,Not Verified,1
1200.0,36 months,17.54,RENT,9600.0,Not Verified,0
2000.0,36 months,13.11,RENT,24000.0,Not Verified,0
10000.0,36 months,6.54,RENT,52000.0,Source Verified,0
12000.0,36 months,9.63,MORTGAGE,55000.0,Source Verified,0
12800.0,36 months,12.73,RENT,44400.0,Not Verified,0
10400.0,36 months,13.49,RENT,43500.0,Not Verified,0
22000.0,60 months,17.88,RENT,60000.0,Verified,1
10000.0,36 months,10.37,RENT,30636.0,Verified,0
4800.0,36 months,12.99,RENT,39996.0,Not Verified,0
7500.0,36 months,15.51,MORTGAGE,75000.0,Not Verified,0
3250.0,36 months,15.68,MORTGAGE,12000.0,Not Verified,1
1800.0,36 months,14.84,OWN,30000.0,Not Verified,0
3200.0,36 months,13.8,RENT,65000.0,Source Verified,1
10000.0,36 months,8.94,MORTGAGE,97000.0,Not Verified,0
15600.0,36 months,12.69,RENT,60000.0,Verified,0
9000.0,36 months,6.76,MORTGAGE,72000.0,Not Verified,0
18000.0,36 months,10.62,RENT,155000.0,Not Verified,0
6000.0,60 months,16.77,RENT,80000.0,Source Verified,0
9000.0,36 months,13.61,RENT,60000.0,Not Verified,0
12250.0,60 months,15.58,RENT,30000.0,Source Verified,0
20000.0,60 months,10.65,MORTGAGE,68000.0,Verified,0
15000.0,36 months,9.63,RENT,65000.0,Not Verified,0
15000.0,36 months,16.29,OWN,50000.0,Source Verified,0
5000.0,36 months,8.0,MORTGAGE,79000.0,Source Verified,0
35000.0,60 months,21.67,RENT,250000.0,Source Verified,0
3850.0,60 months,10.75,RENT,20796.0,Source Verified,1
6000.0,36 months,15.23,RENT,65000.0,Not Verified,0
3000.0,36 months,12.22,RENT,60996.0,Not Verified,0
25000.0,60 months,13.98,MORTGAGE,244000.0,Verified,0
12000.0,36 months,7.88,MORTGAGE,110000.0,Not Verified,0
4500.0,36 months,10.95,MORTGAGE,41000.0,Not Verified,0
16000.0,36 months,6.91,OWN,135000.0,Verified,0
2600.0,36 months,15.62,RENT,40000.0,Source Verified,0
4900.0,36 months,14.61,MORTGAGE,39300.0,Not Verified,0
5000.0,60 months,10.37,MORTGAGE,100000.0,Source Verified,0
5000.0,36 months,7.43,RENT,200000.0,Not Verified,0
5000.0,36 months,5.42,MORTGAGE,40000.0,Source Verified,0
8000.0,36 months,16.29,MORTGAGE,75000.0,Source Verified,0
3000.0,36 months,10.59,RENT,28000.0,Verified,0
5000.0,36 months,7.51,MORTGAGE,52000.0,Not Verified,0
10000.0,36 months,15.33,RENT,70000.0,Verified,0
12000.0,36 months,14.27,RENT,55000.0,Not Verified,0
12000.0,36 months,10.36,RENT,39504.0,Not Verified,0
8000.0,36 months,15.31,RENT,41000.0,Not Verified,0
7500.0,36 months,7.74,MORTGAGE,28000.0,Not Verified,0
5000.0,36 months,14.26,MORTGAGE,74796.0,Not Verified,0
15000.0,60 months,9.99,MORTGAGE,75000.0,Not Verified,0
3300.0,36 months,11.71,RENT,90000.0,Not Verified,0
6400.0,36 months,5.79,RENT,42000.0,Not Verified,0
25000.0,60 months,19.29,MORTGAGE,74326.08,Verified,1
8000.0,36 months,16.02,MORTGAGE,112000.0,Not Verified,0
4000.0,36 months,7.49,RENT,57000.0,Verified,0
18000.0,60 months,9.99,MORTGAGE,57408.0,Verified,0
3600.0,36 months,14.11,RENT,30000.0,Not Verified,0
20000.0,60 months,16.77,RENT,110000.0,Verified,0
2100.0,36 months,14.72,RENT,34800.0,Source Verified,0
24600.0,60 months,16.89,MORTGAGE,58000.0,Verified,0
8900.0,36 months,6.17,RENT,80000.0,Source Verified,0
5000.0,36 months,10.25,RENT,40040.0,Not Verified,1
11750.0,36 months,13.47,RENT,98000.0,Source Verified,0
25000.0,36 months,14.46,MORTGAGE,98000.0,Verified,0
14000.0,36 months,6.03,MORTGAGE,124000.0,Verified,0
10000.0,36 months,9.99,RENT,53000.0,Source Verified,0
17100.0,60 months,14.27,MORTGAGE,94000.0,Verified,0
2500.0,36 months,13.23,RENT,26400.0,Source Verified,0
33000.0,60 months,11.99,OWN,170000.0,Verified,0
5000.0,36 months,8.49,MORTGAGE,109000.0,Verified,0
20000.0,36 months,12.61,RENT,107000.0,Not Verified,0
7000.0,36 months,7.51,RENT,38000.0,Not Verified,0
7000.0,36 months,6.99,MORTGAGE,25500.0,Source Verified,0
15000.0,36 months,14.72,MORTGAGE,54000.0,Not Verified,0
16750.0,60 months,11.49,MORTGAGE,31000.0,Verified,0
5100.0,36 months,18.29,RENT,36000.0,Not Verified,0
25000.0,60 months,12.42,MORTGAGE,45000.0,Verified,1
3000.0,36 months,11.49,RENT,27600.0,Not Verified,0
21000.0,36 months,9.99,MORTGAGE,60000.0,Source Verified,0
5000.0,60 months,12.99,RENT,48000.0,Not Verified,0
10000.0,60 months,14.46,MORTGAGE,36000.0,Not Verified,1
2400.0,36 months,16.32,MORTGAGE,126000.0,Not Verified,0
12000.0,60 months,16.89,MORTGAGE,50000.0,Not Verified,0
7000.0,36 months,13.06,MORTGAGE,44000.0,Source Verified,0
7600.0,36 months,15.27,RENT,33000.0,Verified,0
23500.0,60 months,20.03,RENT,69200.0,Verified,0
12000.0,36 months,7.51,RENT,32000.0,Not Verified,0
13600.0,60 months,18.64,RENT,67816.0,Verified,0
3000.0,36 months,12.42,RENT,78000.0,Verified,0
21000.0,36 months,11.97,MORTGAGE,151000.0,Not Verified,0
4000.0,36 months,10.75,MORTGAGE,55800.0,Not Verified,0
7000.0,36 months,14.26,MORTGAGE,70000.0,Verified,0
5000.0,36 months,7.74,MORTGAGE,30300.0,Not Verified,0
9000.0,36 months,18.67,RENT,47004.0,Not Verified,0
15000.0,60 months,15.99,MORTGAGE,84000.0,Verified,0
3000.0,36 months,12.87,OWN,12816.0,Not Verified,0
18000.0,36 months,11.03,RENT,42765.0,Not Verified,0
13500.0,60 months,11.99,MORTGAGE,36000.0,Source Verified,1
10000.0,36 months,6.62,MORTGAGE,120000.0,Not Verified,0
15000.0,60 months,18.62,OWN,100000.0,Verified,0
5000.0,36 months,7.49,MORTGAGE,42000.0,Not Verified,0
13000.0,36 months,11.83,RENT,37800.0,Not Verified,0
7000.0,36 months,10.0,RENT,28500.0,Verified,0
4000.0,36 months,5.42,RENT,50000.0,Verified,0
15000.0,60 months,16.02,RENT,57444.0,Source Verified,0
7000.0,36 months,8.94,MORTGAGE,120000.0,Not Verified,0
15000.0,36 months,16.29,RENT,110000.0,Verified,1
2000.0,36 months,13.49,RENT,25209.6,Source Verified,0
10000.0,36 months,8.49,RENT,38400.0,Not Verified,1
3000.0,36 months,11.99,OWN,18287.0,Not Verified,0
11050.0,36 months,5.42,MORTGAGE,48712.44,Not Verified,0
22750.0,60 months,14.91,MORTGAGE,50000.0,Source Verified,0
13750.0,36 months,16.7,RENT,80000.0,Not Verified,0
15000.0,36 months,6.03,MORTGAGE,117696.0,Not Verified,0
3000.0,36 months,13.85,RENT,35000.0,Not Verified,0
5950.0,36 months,11.72,RENT,35427.0,Not Verified,0
6000.0,36 months,14.79,RENT,36000.0,Source Verified,1
6500.0,36 months,14.22,RENT,32000.0,Not Verified,0
9900.0,36 months,9.76,MORTGAGE,60000.0,Not Verified,0
7475.0,36 months,13.49,MORTGAGE,42320.0,Not Verified,0
22200.0,60 months,17.19,OWN,76000.0,Verified,1
18000.0,36 months,13.49,MORTGAGE,60000.0,Verified,0
17000.0,36 months,10.37,RENT,35000.0,Verified,0
5000.0,36 months,12.53,MORTGAGE,81000.0,Not Verified,0
2500.0,36 months,11.89,RENT,115000.0,Not Verified,0
25000.0,36 months,11.48,OWN,80000.0,Not Verified,0
35000.0,60 months,22.06,MORTGAGE,95800.0,Verified,0
30000.0,60 months,10.37,MORTGAGE,180000.0,Source Verified,0
12000.0,60 months,14.27,RENT,80000.0,Source Verified,0
6000.0,36 months,15.33,RENT,31000.0,Not Verified,0
3000.0,36 months,7.51,RENT,67000.0,Not Verified,0
25000.0,36 months,12.61,RENT,109908.0,Not Verified,1
5500.0,36 months,8.59,MORTGAGE,32400.0,Not Verified,0
30000.0,60 months,19.42,MORTGAGE,140000.0,Verified,0
12000.0,36 months,8.94,RENT,57000.0,Not Verified,0
5000.0,36 months,11.49,RENT,35000.0,Not Verified,0
29700.0,60 months,15.28,RENT,80000.0,Verified,1
7000.0,36 months,5.99,RENT,27600.0,Not Verified,0
6000.0,36 months,12.18,RENT,33000.0,Not Verified,0
22000.0,60 months,17.99,RENT,66650.0,Not Verified,0
19000.0,36 months,15.21,MORTGAGE,65000.0,Verified,0
4000.0,60 months,19.29,MORTGAGE,76450.0,Not Verified,0
10200.0,36 months,10.38,RENT,48000.0,Not Verified,0
17000.0,36 months,12.53,RENT,75000.0,Not Verified,0
5000.0,36 months,10.65,MORTGAGE,36000.0,Not Verified,0
10625.0,36 months,8.49,MORTGAGE,59000.0,Source Verified,1
10750.0,36 months,12.84,MORTGAGE,40000.0,Verified,0
6400.0,36 months,9.67,RENT,46000.0,Source Verified,0
12000.0,36 months,13.84,RENT,60000.0,Not Verified,0
25000.0,36 months,12.53,MORTGAGE,117000.0,Verified,1
5000.0,36 months,10.39,RENT,20000.0,Not Verified,0
25000.0,36 months,14.59,MORTGAGE,97000.0,Not Verified,0
8000.0,36 months,9.25,RENT,33996.0,Verified,0
15000.0,36 months,13.11,OWN,120775.0,Not Verified,0
35000.0,60 months,21.36,MORTGAGE,214200.0,Verified,0
20000.0,60 months,14.91,MORTGAGE,131000.0,Verified,0
17000.0,36 months,6.54,OWN,75000.0,Verified,0
2400.0,36 months,10.99,OWN,27000.0,Not Verified,0
17000.0,60 months,17.99,MORTGAGE,64800.0,Not Verified,0
2150.0,36 months,10.78,MORTGAGE,11029.0,Not Verified,1
5850.0,36 months,7.68,RENT,28800.0,Verified,0
12800.0,60 months,14.83,MORTGAGE,84132.0,Not Verified,0
35000.0,60 months,20.62,MORTGAGE,67775.0,Verified,0
24500.0,60 months,10.74,RENT,36000.0,Verified,0
10000.0,36 months,8.59,RENT,73000.0,Verified,0
8600.0,60 months,15.99,MORTGAGE,42100.0,Source Verified,0
10000.0,36 months,18.43,MORTGAGE,63000.0,Not Verified,0
4200.0,36 months,14.79,RENT,30996.0,Not Verified,0
4400.0,36 months,5.42,RENT,72000.0,Verified,0
8500.0,36 months,11.26,RENT,25000.0,Not Verified,0
24250.0,36 months,16.0,RENT,104000.0,Verified,1
10000.0,36 months,12.69,RENT,45000.0,Verified,0
9725.0,36 months,12.12,OWN,50000.0,Verified,1
12000.0,60 months,16.89,RENT,72000.0,Verified,0
4500.0,36 months,12.99,OWN,24000.0,Source Verified,0
24000.0,60 months,16.45,MORTGAGE,84000.0,Verified,0
18225.0,36 months,10.0,MORTGAGE,49000.0,Verified,0
2800.0,36 months,12.53,OWN,48000.0,Not Verified,0
12000.0,60 months,16.45,RENT,60000.0,Source Verified,0
12400.0,36 months,9.99,MORTGAGE,80000.0,Verified,0
5000.0,36 months,7.74,MORTGAGE,56004.0,Not Verified,0
3000.0,36 months,16.0,OWN,21996.0,Not Verified,0
9000.0,36 months,9.62,OWN,80000.0,Not Verified,0
4900.0,36 months,11.71,RENT,30000.0,Source Verified,0
9000.0,60 months,7.88,RENT,68000.0,Not Verified,0
4000.0,60 months,15.2,RENT,102000.0,Verified,0
12000.0,36 months,15.21,OWN,36000.0,Source Verified,0
28000.0,36 months,7.51,MORTGAGE,180000.0,Verified,0
13000.0,36 months,11.26,MORTGAGE,92000.0,Not Verified,0
6000.0,36 months,7.88,MORTGAGE,70000.0,Not Verified,0
5000.0,60 months,14.17,RENT,30000.0,Source Verified,0
20000.0,60 months,9.99,MORTGAGE,45000.0,Verified,0
3000.0,36 months,13.99,RENT,90000.0,Not Verified,0
7500.0,36 months,10.39,MORTGAGE,91000.0,Verified,0
14000.0,36 months,9.99,RENT,65000.0,Verified,0
8000.0,36 months,14.72,MORTGAGE,40000.0,Source Verified,0
6000.0,36 months,10.37,RENT,59000.0,Not Verified,0
5000.0,36 months,7.51,MORTGAGE,40000.0,Not Verified,0
3800.0,36 months,9.99,MORTGAGE,48000.0,Not Verified,0
5000.0,36 months,12.23,MORTGAGE,98300.0,Not Verified,0
2500.0,36 months,8.63,RENT,60000.0,Not Verified,0
3500.0,36 months,9.32,RENT,53000.0,Verified,0
2700.0,36 months,10.59,OWN,80000.0,Not Verified,0
2000.0,36 months,5.42,RENT,18000.0,Source Verified,0
35000.0,60 months,13.49,MORTGAGE,200000.0,Source Verified,0
2000.0,36 months,9.99,MORTGAGE,948000.0,Verified,0
16000.0,36 months,7.66,MORTGAGE,98004.0,Verified,0
5000.0,36 months,7.49,MORTGAGE,73000.0,Not Verified,0
3000.0,36 months,5.42,RENT,25000.0,Verified,0
19750.0,60 months,23.22,MORTGAGE,107000.0,Verified,0
7800.0,60 months,14.46,RENT,37000.0,Not Verified,0
4000.0,36 months,10.99,MORTGAGE,52800.0,Source Verified,0
4800.0,36 months,10.99,MORTGAGE,57600.0,Not Verified,1
7000.0,36 months,8.32,RENT,50000.0,Not Verified,0
10000.0,36 months,11.71,RENT,66000.0,Source Verified,0
6400.0,36 months,11.11,MORTGAGE,30000.0,Verified,0
6625.0,36 months,16.15,RENT,32688.0,Not Verified,0
10000.0,36 months,6.92,OWN,68700.0,Source Verified,1
3800.0,36 months,6.54,MORTGAGE,88000.0,Source Verified,0
3000.0,36 months,5.42,MORTGAGE,130000.0,Verified,0
6000.0,36 months,10.65,MORTGAGE,40000.0,Source Verified,0
8000.0,36 months,5.79,MORTGAGE,86004.0,Not Verified,0
12000.0,36 months,12.69,OWN,75000.0,Source Verified,0
16000.0,60 months,15.95,RENT,35004.0,Verified,0
5600.0,60 months,21.67,MORTGAGE,45000.0,Not Verified,0
1500.0,36 months,6.91,RENT,16200.0,Not Verified,0
6000.0,36 months,6.03,MORTGAGE,96000.0,Not Verified,0
10400.0,36 months,11.66,RENT,57300.0,Not Verified,0
4000.0,36 months,15.2,RENT,36000.0,Source Verified,0
12000.0,60 months,14.27,MORTGAGE,52000.0,Not Verified,0
25000.0,36 months,12.87,RENT,56000.0,Verified,0
16000.0,36 months,13.22,MORTGAGE,89000.0,Not Verified,0
21000.0,60 months,12.68,MORTGAGE,96000.0,Verified,0
14500.0,36 months,10.65,MORTGAGE,52000.0,Verified,0
20000.0,36 months,14.22,RENT,180000.0,Not Verified,0
3600.0,36 months,10.59,OWN,120000.0,Not Verified,0
10000.0,36 months,10.36,MORTGAGE,46000.0,Source Verified,0
22000.0,60 months,8.88,RENT,84000.0,Verified,0
13000.0,36 months,10.38,MORTGAGE,43800.0,Not Verified,0
8000.0,36 months,14.26,RENT,70000.0,Not Verified,0
24000.0,36 months,17.39,MORTGAGE,127000.0,Verified,0
12000.0,36 months,8.94,MORTGAGE,60500.0,Source Verified,0
10000.0,60 months,15.58,RENT,53004.0,Verified,0
14000.0,36 months,14.27,RENT,46900.0,Source Verified,0
3200.0,36 months,9.63,RENT,18240.0,Source Verified,0
10000.0,60 months,10.74,RENT,39996.0,Verified,0
10000.0,36 months,8.59,MORTGAGE,110000.0,Not Verified,0
16750.0,36 months,14.26,MORTGAGE,48000.0,Verified,0
10000.0,36 months,12.73,MORTGAGE,56000.0,Not Verified,0
10000.0,36 months,11.71,RENT,27000.0,Source Verified,0
20000.0,60 months,12.23,MORTGAGE,95800.0,Verified,0
13075.0,60 months,22.11,RENT,300000.0,Source Verified,0
2000.0,36 months,10.38,MORTGAGE,96000.0,Not Verified,0
1050.0,36 months,6.99,RENT,6000.0,Source Verified,0
4200.0,36 months,5.42,RENT,93000.0,Source Verified,0
24000.0,36 months,10.37,MORTGAGE,53000.0,Verified,1
3500.0,36 months,13.61,MORTGAGE,35000.0,Verified,0
3500.0,36 months,11.83,RENT,90000.0,Not Verified,1
35000.0,60 months,21.74,MORTGAGE,144000.0,Verified,1
7200.0,36 months,12.69,RENT,48000.0,Not Verified,0
24000.0,36 months,11.11,MORTGAGE,177160.0,Verified,0
10650.0,36 months,11.58,MORTGAGE,55000.0,Not Verified,0
10100.0,36 months,13.55,RENT,29136.0,Not Verified,1
12000.0,60 months,15.28,MORTGAGE,108000.0,Not Verified,1
10000.0,36 months,18.39,RENT,22000.0,Not Verified,1
10800.0,60 months,11.49,MORTGAGE,65000.0,Not Verified,0
14000.0,60 months,11.99,MORTGAGE,75000.0,Not Verified,0
1800.0,36 months,8.0,RENT,156326.0,Not Verified,0
6800.0,36 months,6.91,MORTGAGE,44000.0,Not Verified,0
20000.0,60 months,9.91,MORTGAGE,114996.0,Verified,0
8000.0,36 months,15.31,RENT,97000.0,Source Verified,0
10500.0,60 months,17.19,MORTGAGE,65000.0,Source Verified,0
12000.0,36 months,6.91,RENT,82700.0,Source Verified,0
8500.0,60 months,20.3,RENT,82000.0,Verified,0
6000.0,36 months,11.99,RENT,87500.0,Not Verified,0
9600.0,36 months,13.99,RENT,58000.0,Verified,0
5200.0,36 months,5.42,MORTGAGE,48000.0,Source Verified,0
1200.0,36 months,12.29,RENT,28000.0,Not Verified,0
20000.0,60 months,10.36,OWN,43000.0,Verified,0
26000.0,60 months,11.49,MORTGAGE,108000.0,Source Verified,0
14000.0,36 months,6.03,MORTGAGE,92000.0,Verified,0
12500.0,36 months,8.94,RENT,42000.0,Verified,0
4200.0,36 months,16.49,RENT,30000.0,Not Verified,0
10000.0,36 months,8.59,MORTGAGE,75600.0,Not Verified,0
16000.0,36 months,12.99,RENT,45000.0,Not Verified,0
3500.0,36 months,7.49,OWN,18000.0,Verified,0
20000.0,36 months,10.38,MORTGAGE,200000.0,Source Verified,0
8000.0,36 months,11.12,MORTGAGE,50000.0,Source Verified,0
35000.0,36 months,7.9,MORTGAGE,240000.0,Verified,0
10500.0,60 months,11.49,RENT,80004.0,Not Verified,0
9000.0,36 months,6.03,RENT,64000.0,Not Verified,0
8400.0,36 months,13.85,MORTGAGE,72000.0,Source Verified,0
6825.0,36 months,13.12,MORTGAGE,91000.0,Not Verified,0
6500.0,36 months,8.49,RENT,21600.0,Source Verified,0
21000.0,60 months,17.99,MORTGAGE,120000.0,Verified,1
15000.0,36 months,11.49,MORTGAGE,120000.0,Verified,1
13800.0,36 months,7.49,RENT,117500.0,Source Verified,0
10000.0,36 months,15.27,RENT,49639.62,Not Verified,0
10500.0,36 months,7.51,RENT,29000.0,Not Verified,0
5600.0,36 months,5.42,MORTGAGE,39000.0,Not Verified,0
10000.0,36 months,14.65,RENT,36000.0,Not Verified,0
5000.0,36 months,11.58,RENT,85000.0,Not Verified,0
22250.0,60 months,18.25,MORTGAGE,54150.0,Verified,0
4000.0,36 months,7.88,MORTGAGE,85000.0,Not Verified,0
8000.0,36 months,15.58,RENT,58000.0,Verified,0
18000.0,36 months,11.89,RENT,87000.0,Not Verified,0
7200.0,36 months,7.74,RENT,60000.0,Not Verified,0
12000.0,60 months,11.11,RENT,80000.0,Source Verified,0
5000.0,36 months,7.43,MORTGAGE,65000.0,Not Verified,0
12000.0,36 months,10.36,RENT,43200.0,Source Verified,0
15000.0,36 months,17.58,MORTGAGE,78000.0,Not Verified,0
8000.0,36 months,9.99,RENT,53052.0,Source Verified,0
1500.0,60 months,17.56,RENT,42000.0,Not Verified,1
8000.0,36 months,9.63,RENT,40000.0,Verified,0
16000.0,36 months,14.96,OWN,106000.0,Verified,0
35000.0,60 months,19.42,MORTGAGE,185000.0,Verified,0
22000.0,36 months,13.23,MORTGAGE,83200.0,Verified,1
8175.0,36 months,5.99,RENT,140000.0,Verified,0
15250.0,60 months,12.69,RENT,29744.0,Verified,1
4000.0,36 months,13.79,RENT,40000.0,Verified,0
12000.0,36 months,7.88,RENT,45000.0,Not Verified,0
1500.0,36 months,10.59,MORTGAGE,15120.0,Source Verified,0
12000.0,60 months,13.98,RENT,125000.0,Not Verified,0
12000.0,36 months,8.94,RENT,50000.0,Not Verified,0
19200.0,36 months,10.99,RENT,125000.0,Source Verified,0
20675.0,60 months,15.27,RENT,50132.0,Verified,1
25000.0,60 months,13.49,MORTGAGE,60000.0,Source Verified,0
20000.0,60 months,16.02,MORTGAGE,89200.0,Verified,0
6600.0,36 months,11.14,RENT,40200.0,Verified,0
5000.0,36 months,14.61,RENT,37000.0,Not Verified,0
15000.0,60 months,20.3,MORTGAGE,95000.0,Verified,1
24250.0,36 months,15.65,RENT,105000.0,Not Verified,0
8000.0,36 months,7.29,RENT,55000.0,Verified,0
14500.0,36 months,21.64,MORTGAGE,126000.0,Source Verified,0
24000.0,60 months,13.23,RENT,57996.0,Verified,0
10000.0,60 months,11.49,OWN,90000.0,Source Verified,0
3500.0,36 months,10.75,RENT,41000.0,Not Verified,0
3000.0,36 months,12.87,RENT,17280.0,Not Verified,0
14400.0,36 months,14.54,MORTGAGE,126132.0,Verified,0
10000.0,36 months,11.03,OWN,24605.0,Not Verified,0
3500.0,36 months,6.62,RENT,36000.0,Not Verified,0
14700.0,60 months,11.99,RENT,84500.0,Not Verified,0
22950.0,36 months,13.49,RENT,52000.0,Source Verified,0
15000.0,36 months,15.37,MORTGAGE,120000.0,Source Verified,0
2500.0,36 months,12.69,RENT,45000.0,Not Verified,0
25000.0,60 months,12.99,OWN,80004.0,Verified,0
31825.0,60 months,21.36,MORTGAGE,108000.0,Verified,0
5875.0,36 months,7.74,MORTGAGE,371000.0,Not Verified,0
12000.0,36 months,12.84,MORTGAGE,105000.0,Not Verified,0
10000.0,36 months,13.49,MORTGAGE,65000.0,Not Verified,0
